Employee_ID,Department,Gender,Age,Hire_Date,Performance_Score,Absences_per_Month,Salary_USD,Tenure_Years,,,,,,
E-2334,Finance,Male,54,14/09/2012,4.08,15,11411.78,13.1,,,,,,
E-2335,Marketing,Female,58,27/07/2018,2.91,5,9424.06,7.3,,,,,,
E-2336,Sales,Male,24,04/09/2012,4.04,15,12297.27,13.2,,,,,,
E-2337,IT,Female,31,02/07/2018,2.17,4,14141.18,7.3,,,,,,
E-2338,Operations,Male,36,15/09/2020,2.56,3,4706.35,5.1,,,,,,
E-2339,Marketing,Male,31,06/08/2017,4.94,9,7021.06,8.2,,,,,,
E-2340,Sales,Female,60,12/03/2018,1.67,9,6977.47,7.6,,,,,,
E-2341,Finance,Male,37,06/07/2023,4.23,8,12192.46,2.3,,,,,,
E-2342,Finance,Male,39,15/11/2015,2.56,11,7241.35,10,,,,,,
E-2343,Marketing,Female,47,31/07/2010,3.78,12,10644.78,15.3,,,,,,
E-2344,IT,Female,30,02/11/2015,4.47,15,7526.42,10,,,,,,
E-2345,HR,Male,44,17/05/2017,4.2,7,14214.19,8.5,,,,,,
E-2346,Marketing,Female,28,25/02/2011,4.18,4,5753.6,14.7,,,,,,
E-2347,Operations,Male,46,25/02/2023,2.5,8,10846.41,2.7,,,,,,
E-2348,HR,Male,57,23/01/2016,3.51,12,7612.95,9.8,,,,,,
E-2349,Finance,Female,56,11/10/2010,4.73,14,5554.31,15.1,,,,,,
E-2350,Finance,Male,56,20/06/2012,3.91,6,10989.48,13.4,,,,,,
E-2351,Operations,Female,23,17/05/2019,2.22,0,13832.89,6.5,,,,,,
E-2352,Sales,Male,26,20/04/2020,4.57,14,8053.84,5.5,,,,,,
E-2353,IT,Male,33,30/01/2011,3,8,9712.28,14.8,,,,,,
E-2354,Marketing,Male,36,25/09/2011,1.92,3,6567.14,14.1,,,,,,
E-2355,Marketing,Male,33,17/03/2015,2.68,2,4184.73,10.6,,,,,,
E-2356,HR,Female,47,14/06/2014,4.64,9,6113.92,11.4,,,,,,
E-2357,Marketing,Female,46,31/12/2012,4.33,14,5567.36,12.8,,,,,,
E-2358,Operations,Female,58,15/10/2010,3.2,1,9854.41,15.1,,,,,,
E-2359,Sales,Male,23,02/02/2010,1.99,0,10941.6,15.8,,,,,,
E-2360,IT,Male,51,15/08/2023,3.23,11,11485.75,2.2,,,,,,
E-2361,Operations,Female,59,15/08/2012,3.97,4,4912.93,13.2,,,,,,
E-2362,IT,Male,47,08/01/2015,2.74,14,10581.92,10.8,,,,,,
E-2363,Operations,Female,50,04/01/2022,4.95,0,11716.94,3.8,,,,,,
E-2364,Sales,Female,57,13/03/2012,3.72,14,11812.97,13.6,,,,,,
E-2365,HR,Female,39,25/03/2015,4.51,8,9755.05,10.6,,,,,,
E-2366,IT,Male,51,29/04/2024,2.68,1,13534.6,1.5,,,,,,
E-2367,IT,Male,32,31/12/2017,2.68,13,10646.82,7.8,,,,,,
E-2368,IT,Female,33,19/07/2023,2.08,15,13261.45,2.3,,,,,,
E-2369,Marketing,Female,32,10/12/2011,2.14,7,3675.42,13.9,,,,,,
E-2370,HR,Female,45,16/12/2011,1.88,6,5315.09,13.9,,,,,,
E-2371,HR,Female,23,30/12/2012,4.32,12,10346.87,12.8,,,,,,
E-2372,Marketing,Female,54,06/05/2021,4.03,9,3128.85,4.5,,,,,,
E-2373,Marketing,Male,44,19/10/2017,1.73,13,13149.67,8,,,,,,
E-2374,IT,Female,33,23/04/2018,4.6,0,4611.15,7.5,,,,,,
E-2375,IT,Male,54,17/08/2024,3.94,0,6462.09,1.2,,,,,,
E-2376,IT,Male,56,11/03/2011,4.83,1,5292.3,14.7,,,,,,
E-2377,Operations,Male,55,16/07/2018,4.17,0,4153.74,7.3,,,,,,
E-2378,IT,Female,59,23/10/2011,2.61,10,4804.37,14,,,,,,
E-2379,Sales,Female,34,08/06/2016,4.26,5,13196.87,9.4,,,,,,
E-2380,Finance,Male,23,28/03/2016,4.71,8,13518.56,9.6,,,,,,
E-2381,Operations,Male,56,23/02/2016,3.26,3,7747.97,9.7,,,,,,
E-2382,HR,Female,35,08/10/2010,3.85,7,9508.45,15.1,,,,,,
E-2383,Marketing,Male,23,26/07/2024,1.58,1,9128.8,1.3,,,,,,
E-2384,Finance,Male,22,30/10/2019,4.63,7,14922.75,6,,,,,,
E-2385,Finance,Male,38,31/08/2015,4.8,9,14088.26,10.2,,,,,,
E-2386,Finance,Male,56,24/01/2017,3.72,4,9112.54,8.8,,,,,,
E-2387,IT,Female,42,13/02/2019,2.89,12,3734.72,6.7,,,,,,
E-2388,Finance,Female,51,11/06/2022,4.4,5,9767.85,3.4,,,,,,
E-2389,Finance,Male,42,05/06/2012,4.76,7,11842.86,13.4,,,,,,
E-2390,Finance,Male,23,11/12/2015,2.3,0,5669.52,9.9,,,,,,
E-2391,HR,Male,49,15/12/2023,3.49,1,7956.48,1.9,,,,,,
E-2392,Marketing,Male,43,19/05/2017,4.92,4,11944.49,8.5,,,,,,
E-2393,HR,Female,55,28/12/2012,4.19,2,6455.44,12.9,,,,,,
E-2394,HR,Female,31,23/09/2020,4.27,13,4630.89,5.1,,,,,,
E-2395,Marketing,Male,25,27/04/2019,1.51,8,11557.43,6.5,,,,,,
E-2396,Operations,Female,28,22/11/2021,3.67,9,4217.78,3.9,,,,,,
E-2397,Sales,Female,38,21/09/2010,3.18,3,11287.84,15.1,,,,,,
E-2398,Finance,Female,26,07/05/2025,4.18,14,8344.88,0.5,,,,,,
E-2399,Marketing,Female,26,28/09/2016,3.17,3,9174.83,9.1,,,,,,
E-2400,Sales,Female,23,03/09/2017,3.29,4,9057.9,8.2,,,,,,
E-2401,Marketing,Male,27,15/11/2024,3.03,14,8777.73,1,,,,,,
E-2402,IT,Male,47,22/06/2018,3.1,4,9147.06,7.4,,,,,,
E-2403,Operations,Male,46,14/07/2025,4.12,13,13154.8,0.3,,,,,,
E-2404,HR,Female,52,05/11/2018,2.45,1,8332.52,7,,,,,,
E-2405,Marketing,Male,33,20/03/2023,1.96,1,11176.02,2.6,,,,,,
E-2406,Operations,Male,38,13/03/2011,4.34,12,13556.34,14.6,,,,,,
E-2407,HR,Male,40,07/03/2016,3.82,6,3176.29,9.7,,,,,,
E-2408,Sales,Female,42,15/02/2018,4.78,10,5755.19,7.7,,,,,,
E-2409,Marketing,Female,27,04/10/2017,4.18,4,14608.71,8.1,,,,,,
E-2410,Marketing,Male,22,25/07/2012,2.47,5,6810.62,13.3,,,,,,
E-2411,HR,Male,50,14/01/2017,4.72,10,14100.46,8.8,,,,,,
E-2412,Operations,Male,37,25/05/2016,2.72,5,3464.85,9.4,,,,,,
E-2413,IT,Female,28,16/04/2015,3.94,1,10733.88,10.6,,,,,,
E-2414,IT,Male,47,17/06/2017,2.23,2,8426.12,8.4,,,,,,
E-2415,HR,Male,60,09/07/2023,3.81,7,8698.41,2.3,,,,,,
E-2416,HR,Male,58,12/09/2025,3.6,12,7376.43,0.1,,,,,,
E-2417,Operations,Male,36,26/08/2025,3.41,10,10805.6,0.2,,,,,,
E-2418,Finance,Female,39,12/05/2023,3.55,4,8562.53,2.5,,,,,,
E-2419,Sales,Female,41,07/09/2016,4.61,4,10622.3,9.2,,,,,,
E-2420,IT,Female,54,20/08/2023,2.15,12,10663.48,2.2,,,,,,
E-2421,Sales,Female,53,01/05/2010,2.91,14,8406.76,15.5,,,,,,
E-2422,Sales,Male,37,07/06/2022,1.86,13,3603.92,3.4,,,,,,
E-2423,IT,Female,49,15/11/2019,4.12,11,10463.83,6,,,,,,
E-2424,Marketing,Male,28,26/02/2018,2.49,7,13165.23,7.7,,,,,,
E-2425,Marketing,Female,53,29/06/2016,2.27,15,10468.95,9.3,,,,,,
E-2426,Marketing,Female,36,23/09/2013,1.69,7,13651.84,12.1,,,,,,
E-2427,Operations,Male,37,06/07/2022,3.26,8,13688.81,3.3,,,,,,
E-2428,HR,Female,23,30/11/2012,2.1,10,9959.06,12.9,,,,,,
E-2429,HR,Male,45,25/04/2022,4.68,9,5306.58,3.5,,,,,,
E-2430,Marketing,Female,56,03/10/2021,4.28,12,4876.57,4.1,,,,,,
E-2431,HR,Male,55,17/06/2017,1.96,3,13364.15,8.4,,,,,,
E-2432,HR,Male,22,12/03/2017,4.7,3,12375.14,8.6,,,,,,
E-2433,Marketing,Female,46,23/07/2011,3.65,8,4763.16,14.3,,,,,,
E-2434,Operations,Male,32,04/10/2022,4.03,8,12941.15,3.1,,,,,,
E-2435,Marketing,Female,33,06/12/2011,3.34,10,4690.91,13.9,,,,,,
E-2436,Operations,Male,29,02/11/2024,4.73,7,14476.24,1,,,,,,
E-2437,Operations,Male,58,30/06/2022,2.79,11,8626.29,3.3,,,,,,
E-2438,Finance,Female,52,07/05/2020,1.74,3,5769.38,5.5,,,,,,
E-2439,Marketing,Male,26,10/09/2022,3.89,2,9052.37,3.1,,,,,,
E-2440,IT,Female,51,15/09/2018,4.99,1,8691.6,7.1,,,,,,
E-2441,Marketing,Female,24,18/04/2024,4.42,1,4202.77,1.5,,,,,,
E-2442,Operations,Female,25,11/02/2012,2.01,0,11017.6,13.7,,,,,,
E-2443,Sales,Male,29,16/11/2016,2.74,15,3761.39,9,,,,,,
E-2444,HR,Female,44,17/08/2022,2.37,2,12577.6,3.2,,,,,,
E-2445,Finance,Male,56,29/11/2022,2.81,1,9872.42,2.9,,,,,,
E-2446,Marketing,Male,60,20/03/2017,3.91,8,5120.46,8.6,,,,,,
E-2447,Operations,Male,24,21/04/2024,2.26,7,11088.66,1.5,,,,,,
E-2448,Sales,Male,58,20/04/2019,4.92,2,11000.3,6.5,,,,,,
E-2449,Marketing,Female,43,20/02/2018,4.5,13,14161.04,7.7,,,,,,
E-2450,HR,Female,43,04/11/2018,4.53,11,9002.66,7,,,,,,
E-2451,Finance,Male,45,25/02/2020,3.66,3,12667.79,5.7,,,,,,
E-2452,Sales,Male,54,08/09/2015,2.14,15,6676.22,10.2,,,,,,
E-2453,Sales,Male,30,16/12/2012,2.34,7,13042.77,12.9,,,,,,
E-2454,Operations,Male,42,12/12/2021,3.11,5,6580.28,3.9,,,,,,
E-2455,IT,Male,43,05/11/2019,1.68,2,3111.36,6,,,,,,
E-2456,IT,Male,39,18/03/2012,2.67,0,11747.82,13.6,,,,,,
E-2457,Sales,Male,35,18/05/2014,4.6,7,9539.41,11.5,,,,,,
E-2458,Marketing,Male,43,27/01/2011,2.98,12,7986.39,14.8,,,,,,
E-2459,IT,Female,43,29/06/2024,1.73,12,13758.78,1.3,,,,,,
E-2460,Marketing,Female,32,29/11/2022,2.42,3,12780.89,2.9,,,,,,
E-2461,HR,Female,53,24/09/2013,2.65,1,8423.32,12.1,,,,,,
E-2462,IT,Male,26,30/07/2016,2.44,15,11184.84,9.3,,,,,,
E-2463,Operations,Female,28,31/08/2022,3.36,5,5399.61,3.2,,,,,,
E-2464,Finance,Male,52,29/09/2020,3.09,13,12005.09,5.1,,,,,,
E-2465,Finance,Male,33,21/10/2010,3.69,5,14868.11,15,,,,,,
E-2466,Sales,Male,47,19/02/2015,1.83,3,10196.01,10.7,,,,,,
E-2467,IT,Female,40,28/12/2016,2.19,3,4041.39,8.8,,,,,,
E-2468,HR,Male,31,06/09/2018,4.07,9,5798.46,7.2,,,,,,
E-2469,Sales,Female,47,05/12/2017,4.37,4,13645.34,7.9,,,,,,
E-2470,Sales,Male,23,29/05/2020,2.37,14,11033.94,5.4,,,,,,
E-2471,Marketing,Male,59,25/10/2022,4.52,14,13097.49,3,,,,,,
E-2472,Marketing,Male,40,17/12/2010,3.77,14,11329.39,14.9,,,,,,
E-2473,IT,Male,57,09/04/2016,4.47,12,8465.73,9.6,,,,,,
E-2474,Sales,Male,55,04/05/2022,3.16,13,8707.13,3.5,,,,,,
E-2475,Operations,Female,28,29/12/2012,1.62,0,3653.82,12.8,,,,,,
E-2476,Operations,Female,39,01/04/2012,1.57,15,6739.31,13.6,,,,,,
E-2477,Operations,Female,40,24/06/2010,3.97,9,8609.57,15.4,,,,,,
E-2478,HR,Female,49,15/04/2016,3.43,5,6636.5,9.6,,,,,,
E-2479,HR,Male,40,02/02/2013,1.63,5,6814.29,12.8,,,,,,
E-2480,Marketing,Male,28,05/12/2022,3.24,15,5291.97,2.9,,,,,,
E-2481,Marketing,Male,29,19/09/2010,4.43,13,6180.11,15.1,,,,,,
E-2482,Sales,Male,33,26/03/2014,1.69,9,9384.04,11.6,,,,,,
E-2483,Marketing,Male,25,16/11/2024,4.94,8,8908.3,1,,,,,,
E-2484,Marketing,Male,52,16/03/2010,2.02,0,7351.78,15.6,,,,,,
E-2485,Marketing,Female,25,06/08/2023,4.98,7,5188.96,2.2,,,,,,
E-2486,IT,Female,51,18/08/2018,4,14,13934.98,7.2,,,,,,
E-2487,Sales,Female,36,10/01/2020,3.45,11,12220.75,5.8,,,,,,
E-2488,IT,Male,36,04/02/2024,3.4,14,3000.36,1.7,,,,,,
E-2489,Sales,Female,32,07/05/2025,3.52,3,5490.28,0.5,,,,,,
E-2490,Marketing,Female,29,08/04/2024,4.33,9,11965.47,1.6,,,,,,
E-2491,Operations,Male,53,20/06/2013,1.54,15,3243.1,12.4,,,,,,
E-2492,HR,Female,28,15/01/2022,2.18,8,11469.43,3.8,,,,,,
E-2493,Marketing,Male,51,06/06/2013,2.14,14,8707.13,12.4,,,,,,
E-2494,Operations,Male,25,14/11/2012,3.97,14,8616.08,13,,,,,,
E-2495,Operations,Female,47,07/12/2024,3.48,2,4345.33,0.9,,,,,,
E-2496,Marketing,Female,23,06/07/2014,3.83,1,8156.67,11.3,,,,,,
E-2497,Operations,Male,60,24/05/2016,3.48,6,8127.1,9.4,,,,,,
E-2498,Sales,Female,50,06/06/2022,1.85,14,12291.58,3.4,,,,,,
E-2499,Sales,Male,49,27/06/2025,3.91,3,14813.88,0.3,,,,,,
E-2500,Sales,Male,53,26/12/2012,2.55,10,13890.28,12.9,,,,,,
E-2501,Marketing,Male,31,11/07/2020,1.53,12,5281.52,5.3,,,,,,
E-2502,Operations,Male,28,17/05/2018,3.47,5,4731.23,7.5,,,,,,
E-2503,Sales,Female,60,01/06/2024,1.51,11,12305.09,1.4,,,,,,
E-2504,HR,Male,24,10/09/2020,3.19,3,12274.07,5.1,,,,,,
E-2505,Finance,Female,42,30/10/2024,2.71,2,11328.79,1,,,,,,
E-2506,IT,Female,29,12/02/2023,3.53,8,8448.76,2.7,,,,,,
E-2507,Marketing,Male,60,29/03/2017,4.49,13,7931.71,8.6,,,,,,
E-2508,Finance,Male,45,01/01/2014,1.51,15,14904.19,11.8,,,,,,
E-2509,Marketing,Male,29,21/02/2018,4.98,14,5771.25,7.7,,,,,,
E-2510,IT,Female,59,25/01/2017,3.32,10,8292.35,8.8,,,,,,
E-2511,Sales,Male,49,16/01/2010,4.59,6,13513.13,15.8,,,,,,
E-2512,Operations,Male,54,06/09/2022,2.67,8,12352.62,3.2,,,,,,
E-2513,Sales,Female,31,01/12/2020,2.71,14,12089.16,4.9,,,,,,
E-2514,Finance,Female,25,02/11/2010,2.22,12,6999.59,15,,,,,,
E-2515,Marketing,Male,52,22/12/2024,3.56,15,4787.25,0.9,,,,,,
E-2516,Marketing,Male,40,22/04/2010,2.81,14,10016.61,15.5,,,,,,
E-2517,Operations,Male,46,13/09/2010,2.28,11,11919.14,15.1,,,,,,
E-2518,Marketing,Female,40,08/09/2012,3.31,10,6056.96,13.2,,,,,,
E-2519,Sales,Female,33,11/06/2012,2.33,11,4429.49,13.4,,,,,,
E-2520,Marketing,Male,23,10/11/2010,1.83,4,10734.7,15,,,,,,
E-2521,Finance,Female,60,08/04/2024,2.25,3,13860.19,1.6,,,,,,
E-2522,IT,Male,54,15/07/2020,4.84,1,5385.1,5.3,,,,,,
E-2523,Marketing,Female,56,21/09/2017,3.34,11,9543.61,8.1,,,,,,
E-2524,IT,Female,26,20/08/2018,4.02,10,12173.92,7.2,,,,,,
E-2525,Finance,Female,25,27/04/2015,2.99,15,5449.68,10.5,,,,,,
E-2526,IT,Male,37,11/05/2014,4.56,9,7538.63,11.5,,,,,,
E-2527,Finance,Male,46,09/06/2022,4.67,15,8648.01,3.4,,,,,,
E-2528,Sales,Female,53,17/01/2021,4.72,3,3949.88,4.8,,,,,,
E-2529,IT,Female,41,17/07/2013,4.11,4,9026.49,12.3,,,,,,
E-2530,Marketing,Male,58,11/05/2022,2.08,7,13242.56,3.5,,,,,,
E-2531,HR,Male,30,09/03/2020,4.65,7,13802.34,5.7,,,,,,
E-2532,Operations,Female,36,21/05/2014,3.6,12,6639.65,11.5,,,,,,
E-2533,HR,Male,51,01/03/2020,4.34,8,13639.52,5.7,,,,,,
E-2534,Sales,Male,41,24/02/2020,2.52,13,11524.61,5.7,,,,,,
E-2535,Operations,Female,56,14/04/2010,3.7,11,4134.48,15.6,,,,,,
E-2536,Finance,Female,46,25/01/2011,4.01,15,14969.93,14.8,,,,,,
E-2537,IT,Male,43,05/06/2015,3.55,2,7908.54,10.4,,,,,,
E-2538,Finance,Male,56,09/11/2017,1.95,1,4364.61,8,,,,,,
E-2539,Sales,Male,36,04/10/2010,3.6,3,10616.29,15.1,,,,,,
E-2540,IT,Male,36,07/09/2010,4.61,1,12031.5,15.2,,,,,,
E-2541,HR,Female,44,16/12/2021,4.43,12,5995.87,3.9,,,,,,
E-2542,Operations,Male,23,08/01/2012,4.56,14,12668.97,13.8,,,,,,
E-2543,Marketing,Female,31,03/06/2010,2.79,12,12608.55,15.4,,,,,,
E-2544,Sales,Female,54,18/07/2017,1.78,7,11439.04,8.3,,,,,,
E-2545,Marketing,Female,42,23/07/2010,2.16,3,6179.12,15.3,,,,,,
E-2546,IT,Male,22,09/02/2017,3.83,14,3201.95,8.7,,,,,,
E-2547,Marketing,Female,42,02/10/2022,3.56,11,3954.89,3.1,,,,,,
E-2548,Finance,Male,52,01/07/2025,3.04,8,7207.39,0.3,,,,,,
E-2549,Operations,Male,58,08/12/2012,3.76,4,14808.98,12.9,,,,,,
E-2550,HR,Male,35,05/04/2015,3.78,12,9016.24,10.6,,,,,,
E-2551,HR,Male,58,23/07/2025,3.36,9,5402.33,0.3,,,,,,
E-2552,IT,Female,55,16/12/2011,4.98,14,14990.29,13.9,,,,,,
E-2553,Marketing,Female,45,07/12/2012,4.21,15,13702.56,12.9,,,,,,
E-2554,Marketing,Female,30,09/01/2012,1.94,6,14529.21,13.8,,,,,,
E-2555,IT,Male,25,06/11/2021,3.38,1,4923.2,4,,,,,,
E-2556,Finance,Female,32,22/08/2014,3.43,10,4893.42,11.2,,,,,,
E-2557,Marketing,Female,25,10/09/2021,2.7,0,13585.31,4.1,,,,,,
E-2558,Finance,Female,58,23/08/2018,3.1,10,14544.4,7.2,,,,,,
E-2559,Operations,Male,44,31/07/2023,2.76,2,12624.25,2.3,,,,,,
E-2560,IT,Female,49,23/01/2017,4.64,15,11130.42,8.8,,,,,,
E-2561,Sales,Female,26,07/08/2010,2.09,3,12661.39,15.2,,,,,,
E-2562,IT,Female,32,25/06/2014,1.72,1,10744.7,11.4,,,,,,
E-2563,Sales,Male,39,07/05/2014,4.96,11,4432.57,11.5,,,,,,
E-2564,Finance,Female,60,29/12/2019,4.38,9,8793.85,5.8,,,,,,
E-2565,Marketing,Male,37,30/01/2011,1.83,1,7578.14,14.8,,,,,,
E-2566,HR,Female,44,01/07/2020,3.71,7,14665.2,5.3,,,,,,
E-2567,Finance,Female,53,29/06/2013,3,13,12021.55,12.4,,,,,,
E-2568,IT,Male,40,23/01/2018,4.48,0,11060.66,7.8,,,,,,
E-2569,Marketing,Female,32,22/04/2013,2.14,13,7750.16,12.5,,,,,,
E-2570,Marketing,Female,34,02/05/2025,4.76,15,10161.54,0.5,,,,,,
E-2571,Finance,Male,51,14/02/2017,3.47,3,14600.98,8.7,,,,,,
E-2572,Operations,Female,56,12/10/2017,3.04,8,13707.57,8.1,,,,,,
E-2573,HR,Male,28,21/05/2012,1.67,0,11858.09,13.5,,,,,,
E-2574,Operations,Male,23,30/06/2018,2.65,8,8851.42,7.3,,,,,,
E-2575,Operations,Male,45,01/05/2020,2.58,8,14051.44,5.5,,,,,,
E-2576,Operations,Male,41,20/08/2024,1.5,14,14343.32,1.2,,,,,,
E-2577,Finance,Male,27,29/10/2010,4.89,14,11714.77,15,,,,,,
E-2578,HR,Female,43,28/05/2019,4.48,11,11450.41,6.4,,,,,,
E-2579,Finance,Female,44,16/01/2015,4.46,7,10322.89,10.8,,,,,,
E-2580,IT,Male,36,03/10/2025,2.66,9,7395.82,0.1,,,,,,
E-2581,HR,Female,43,03/01/2016,3.44,6,12376.97,9.8,,,,,,
E-2582,HR,Female,54,26/12/2015,2.76,1,13287.33,9.9,,,,,,
E-2583,Sales,Male,53,04/01/2017,4.77,10,7501.47,8.8,,,,,,
E-2584,Operations,Male,35,19/02/2025,3.06,8,8867,0.7,,,,,,
E-2585,Sales,Female,39,07/04/2025,2.61,15,4135.38,0.6,,,,,,
E-2586,Finance,Male,26,27/08/2020,3.59,11,4228.65,5.2,,,,,,
E-2587,Marketing,Female,46,15/07/2015,5,8,7758.85,10.3,,,,,,
E-2588,Sales,Female,59,21/06/2016,3.82,10,13657.48,9.4,,,,,,
E-2589,Marketing,Male,40,26/03/2021,4.27,8,3322.05,4.6,,,,,,
E-2590,Sales,Male,29,05/02/2016,2.85,14,11638.2,9.7,,,,,,
E-2591,Operations,Male,56,30/10/2021,2.3,7,10605.17,4,,,,,,
E-2592,IT,Male,39,11/08/2015,2.11,13,8711.86,10.2,,,,,,
E-2593,Operations,Female,28,15/03/2011,4.74,1,7280.23,14.6,,,,,,
E-2594,Finance,Female,51,20/05/2021,4.08,12,14591.95,4.5,,,,,,
E-2595,Operations,Female,46,17/10/2019,4.99,2,5872.03,6,,,,,,
E-2596,Sales,Male,43,01/08/2017,2.59,5,13211.22,8.3,,,,,,
E-2597,Operations,Female,36,12/05/2018,4.6,12,4705.63,7.5,,,,,,
E-2598,Sales,Male,49,21/05/2014,3.35,13,4207.17,11.5,,,,,,
E-2599,Finance,Male,47,21/06/2015,2.88,2,8088.22,10.4,,,,,,
E-2600,Operations,Female,45,11/12/2015,2.12,4,12639.77,9.9,,,,,,
E-2601,Finance,Male,54,11/01/2013,4.7,7,3163.16,12.8,,,,,,
E-2602,Marketing,Male,44,17/07/2021,2.82,10,12819.57,4.3,,,,,,
E-2603,Sales,Female,57,16/08/2016,3.25,12,3883.3,9.2,,,,,,
E-2604,Marketing,Female,47,23/02/2021,3.58,5,11915.86,4.7,,,,,,
E-2605,IT,Female,58,10/06/2015,2.1,5,12745.44,10.4,,,,,,
E-2606,Sales,Female,25,13/01/2013,3.11,4,13271.99,12.8,,,,,,
E-2607,Sales,Female,24,04/11/2020,3.33,11,4639.3,5,,,,,,
E-2608,IT,Female,29,08/01/2017,3.63,3,9166.17,8.8,,,,,,
E-2609,Sales,Female,31,15/02/2018,2.3,8,6492.8,7.7,,,,,,
E-2610,Operations,Female,37,30/01/2013,4.63,11,4346.52,12.8,,,,,,
E-2611,Sales,Female,30,13/12/2018,4.14,0,3110.49,6.9,,,,,,
E-2612,HR,Male,34,27/10/2012,3.89,6,8193.31,13,,,,,,
E-2613,Marketing,Female,32,08/08/2017,4.73,0,14192.23,8.2,,,,,,
E-2614,Operations,Female,41,06/04/2016,4.52,7,11136.54,9.6,,,,,,
E-2615,IT,Male,47,30/06/2021,4.67,6,7618.82,4.3,,,,,,
E-2616,Sales,Male,33,14/04/2022,4.98,9,5213.25,3.6,,,,,,
E-2617,HR,Male,45,13/02/2017,2.11,11,9343.29,8.7,,,,,,
E-2618,Marketing,Female,36,03/07/2025,3.79,12,13385.69,0.3,,,,,,
E-2619,Sales,Female,40,29/03/2022,2.93,2,13817.76,3.6,,,,,,
E-2620,Finance,Male,22,12/08/2019,4.56,3,8532.4,6.2,,,,,,
E-2621,Marketing,Female,40,28/08/2019,4.53,9,11126.04,6.2,,,,,,
E-2622,Operations,Female,41,14/03/2021,1.96,4,8479.55,4.6,,,,,,
E-2623,Sales,Male,60,12/07/2023,2.35,15,14557.19,2.3,,,,,,
E-2624,IT,Female,58,29/11/2015,4.37,4,14093.37,9.9,,,,,,
E-2625,Sales,Male,42,21/02/2014,1.53,12,11098.1,11.7,,,,,,
E-2626,Marketing,Male,34,18/03/2025,2.89,14,13790,0.6,,,,,,
E-2627,Operations,Male,22,31/07/2016,2.58,2,6513.15,9.3,,,,,,
E-2628,Marketing,Male,27,31/07/2011,2.71,12,7945.09,14.3,,,,,,
E-2629,Finance,Male,60,09/04/2011,2.29,3,4408.58,14.6,,,,,,
E-2630,Operations,Female,45,21/06/2018,3.99,11,5624.42,7.4,,,,,,
E-2631,HR,Female,40,07/10/2015,3.01,13,8599.31,10.1,,,,,,
E-2632,Sales,Female,32,26/03/2012,2.35,1,13561.68,13.6,,,,,,
E-2633,IT,Female,53,14/05/2024,3.94,1,11747.1,1.5,,,,,,
E-2634,Operations,Female,49,19/06/2016,4.59,12,5992.89,9.4,,,,,,
E-2635,Sales,Male,55,23/09/2022,1.85,11,14121.55,3.1,,,,,,
E-2636,Finance,Female,31,12/06/2021,4.78,11,5123.85,4.4,,,,,,
E-2637,Marketing,Female,57,02/01/2022,4.58,2,5315.76,3.8,,,,,,
E-2638,Finance,Male,24,16/06/2018,2.32,2,14500.42,7.4,,,,,,
E-2639,Sales,Female,37,28/08/2020,2.64,3,9297.02,5.2,,,,,,
E-2640,Marketing,Female,56,20/01/2014,2.48,4,7402.83,11.8,,,,,,
E-2641,Sales,Female,43,12/08/2013,4.17,6,5396.17,12.2,,,,,,
E-2642,Finance,Female,32,10/03/2020,3.76,4,5879.01,5.6,,,,,,
E-2643,Sales,Male,25,19/06/2011,3.18,2,8474.34,14.4,,,,,,
E-2644,HR,Male,44,09/08/2016,1.85,3,4362.53,9.2,,,,,,
E-2645,IT,Male,27,15/12/2014,3.99,15,8540.25,10.9,,,,,,
E-2646,Operations,Female,39,11/08/2016,2.45,7,9180.68,9.2,,,,,,
E-2647,Marketing,Male,56,22/04/2023,2.85,9,8792.92,2.5,,,,,,
E-2648,Operations,Female,22,10/07/2021,4.34,0,5800.68,4.3,,,,,,
E-2649,HR,Male,60,10/11/2024,4.93,6,10524.55,1,,,,,,
E-2650,Sales,Female,50,27/07/2018,2.59,4,10753.75,7.3,,,,,,
E-2651,Sales,Female,52,06/03/2023,3.01,1,10146.75,2.7,,,,,,
E-2652,Finance,Male,44,01/07/2017,1.55,3,13146.96,8.3,,,,,,
E-2653,Sales,Male,28,27/06/2020,4.05,3,10764.76,5.4,,,,,,
E-2654,Finance,Female,42,12/10/2013,4.56,7,14254.6,12.1,,,,,,
E-2655,Operations,Female,24,30/11/2011,2.4,2,10962.46,13.9,,,,,,
E-2656,Operations,Female,33,19/10/2014,3.1,0,11613.16,11,,,,,,
E-2657,Sales,Female,26,11/05/2014,3.29,13,11956.07,11.5,,,,,,
E-2658,Operations,Male,43,24/10/2017,4.42,4,5816.23,8,,,,,,
E-2659,Sales,Female,37,12/01/2022,2.59,11,6595.42,3.8,,,,,,
E-2660,HR,Male,44,18/02/2011,2.13,7,3140.3,14.7,,,,,,
E-2661,Operations,Female,52,13/01/2021,3.87,15,7197.69,4.8,,,,,,
E-2662,Operations,Female,46,25/12/2020,1.9,2,11519,4.9,,,,,,
E-2663,Marketing,Female,23,19/01/2018,2.94,14,10389.7,7.8,,,,,,
E-2664,Marketing,Male,48,12/07/2015,4.54,14,11901.69,10.3,,,,,,
E-2665,HR,Male,30,23/10/2022,3.38,0,9325.17,3,,,,,,
E-2666,Operations,Male,50,13/04/2013,4.15,3,10465.82,12.6,,,,,,
E-2667,Sales,Female,48,05/03/2014,2.32,2,10484.67,11.7,,,,,,
